id|kanji_symbol|url|freq_counter|jlpt_Counter|school_counter|firstkanji|pngurl|kun|on|meaning|table_data
36|按|https://kanjicards.org/kanji/36.html|0|0|2447|按|../img/stroke_order/36.png|おさ.える, しら.べる|アン|hold, consider, investigate|[{'Word': '按ずる', 'Reading': 'あんずる', 'Meaning': 'to be anxious or concerned about, to ponder (anxiously), to fear; to investigate, to consider, to plan'}, {'Word': '按手', 'Reading': 'あんしゅ, あんじゅ', 'Meaning': 'ordination, laying on of hands'}, {'Word': '按摩', 'Reading': 'あんま', 'Meaning': 'massage; masseur, masseuse'}, {'Word': '按排', 'Reading': 'あんばい', 'Meaning': 'arrangement, assignment, adjustment'}, {'Word': '按配', 'Reading': 'あんばい', 'Meaning': 'arrangement, assignment, adjustment'}, {'Word': '按分', 'Reading': 'あんぶん', 'Meaning': 'proportional division or distribution'}, {'Word': '按腹', 'Reading': 'あんぷく', 'Meaning': 'ventral massage'}, {'Word': '按手礼', 'Reading': 'あんしゅれい', 'Meaning': '(Protestant) laying on of hands, ordination'}, {'Word': '按摩膏', 'Reading': 'あんまこう', 'Meaning': 'massaging plaster'}, {'Word': '按摩師', 'Reading': 'あんまし', 'Meaning': 'masseuse, masseur'}]
37|暗|https://kanjicards.org/kanji/37.html|1040|615|408|暗|../img/stroke_order/37.png|くら.い くら.む, くれ.る|アン|darkness, disappear, shade, informal, grow dark, be blinded|[{'Word': '暗殺', 'Reading': 'あんさつ', 'Meaning': 'assassination'}, {'Word': '暗に', 'Reading': 'あんに', 'Meaning': 'implicitly'}, {'Word': '真っ暗', 'Reading': 'まっくら', 'Meaning': 'total darkness, pitch dark; bleak future, poor prospects'}, {'Word': '明暗', 'Reading': 'めいあん', 'Meaning': 'light and darkness, light and shade'}, {'Word': '暗礁', 'Reading': 'あんしょう', 'Meaning': 'reef, sunken rock'}, {'Word': '暗号', 'Reading': 'あんごう', 'Meaning': 'code, password, cipher'}, {'Word': '暗やみ', 'Reading': 'くらやみ', 'Meaning': 'darkness, the dark'}, {'Word': '暗黙', 'Reading': 'あんもく', 'Meaning': 'tacit, implicit'}, {'Word': '暗雲', 'Reading': 'あんうん', 'Meaning': 'dark clouds'}, {'Word': '暗黒', 'Reading': 'あんこく', 'Meaning': 'darkness'}]
38|案|https://kanjicards.org/kanji/38.html|206|991|576|案|../img/stroke_order/38.png|つくえ|アン|plan, suggestion, draft, ponder, fear, proposition, idea, expectation, bill, worry|[{'Word': '法案', 'Reading': 'ほうあん', 'Meaning': 'bill (law)'}, {'Word': '提案', 'Reading': 'ていあん', 'Meaning': 'proposal, proposition, suggestion'}, {'Word': '廃案', 'Reading': 'はいあん', 'Meaning': 'rejected bill (project)'}, {'Word': '懸案', 'Reading': 'けんあん', 'Meaning': 'pending question, pending problem'}, {'Word': '原案', 'Reading': 'げんあん', 'Meaning': 'original plan, original bill, motion, draft, draught'}, {'Word': '案内', 'Reading': 'あんない', 'Meaning': 'information, guidance, leading; to guide, to show (around), to conduct'}, {'Word': '草案', 'Reading': 'そうあん', 'Meaning': 'draft, draught'}, {'Word': '案件', 'Reading': 'あんけん', 'Meaning': 'matter in question, subject'}, {'Word': '試案', 'Reading': 'しあん', 'Meaning': 'tentative'}, {'Word': '立案', 'Reading': 'りつあん', 'Meaning': 'draft, draught, (rough) design'}]
39|闇|https://kanjicards.org/kanji/39.html|1969|0|2291|闇|../img/stroke_order/39.png|やみ, くら.い|アン, オン|get dark, gloom, disorder|[{'Word': '闇', 'Reading': 'やみ', 'Meaning': 'darkness, the dark, black-marketeering, dark, shady, illegal'}, {'Word': '闇い', 'Reading': 'くらい', 'Meaning': 'dark, gloomy; dark (in colour), dull; depressed, dispirited; sorrowful, bitter (as in a dark past); unclear, unfamiliar, unknown'}, {'Word': '闇カルテル', 'Reading': 'やみカルテル', 'Meaning': 'unauthorized cartel, unauthorised cartel'}, {'Word': '暗闇', 'Reading': 'くらやみ', 'Meaning': 'darkness, the dark'}, {'Word': '闇然', 'Reading': 'あんぜん', 'Meaning': 'dark, gloomy, black, unclear; doleful, discouraged, disappointed, tearful, dispirited'}, {'Word': '闇雲', 'Reading': 'やみくも', 'Meaning': 'recklessly, blindly, at random'}, {'Word': '闇愚', 'Reading': 'あんぐ', 'Meaning': 'imbecility, feeblemindedness; dark'}, {'Word': '闇値', 'Reading': 'やみね', 'Meaning': 'black-market price'}, {'Word': '闇路', 'Reading': 'やみじ', 'Meaning': 'dark road'}, {'Word': '五月闇', 'Reading': 'さつきやみ', 'Meaning': 'dark night in the rainy season'}]
40|鞍|https://kanjicards.org/kanji/40.html|2214|0|2359|鞍|../img/stroke_order/40.png|くら|アン|saddle|[{'Word': '鞍', 'Reading': 'くら', 'Meaning': 'saddle'}, {'Word': '鞍馬', 'Reading': 'あんば', 'Meaning': 'side horse, pommel horse; saddled horse'}, {'Word': '鞍替え', 'Reading': 'くらがえ', 'Meaning': 'changing jobs, changing quarters (geisha, etc.)'}, {'Word': '鞍部', 'Reading': 'あんぶ', 'Meaning': 'col, saddle between mountains'}, {'Word': '荷鞍', 'Reading': 'にぐら', 'Meaning': 'packsaddle'}, {'Word': '鞍擦れ', 'Reading': 'くらずれ', 'Meaning': 'saddle sores'}, {'Word': '鞍上人なく鞍下馬なし', 'Reading': 'あんじょうひとなくあんかうまなし', 'Meaning': 'riding a horse so skillfully that it appears as if man and horse have become one'}, {'Word': '鞍上人無く鞍下馬無し', 'Reading': 'あんじょうひとなくあんかうまなし', 'Meaning': 'riding a horse so skillfully that it appears as if man and horse have become one'}, {'Word': '鞍上', 'Reading': 'あんじょう', 'Meaning': 'on top of a saddle'}, {'Word': '唐鞍', 'Reading': 'からくら, からぐら', 'Meaning': 'Chinese-style ritual saddle'}]
41|杏|https://kanjicards.org/kanji/41.html|2159|2039|2083|杏|../img/stroke_order/41.png|あんず|キョウ, アン, コウ|apricot|[{'Word': '杏', 'Reading': 'あんず', 'Meaning': 'apricot, Prunus armenica, apricot tree'}, {'Word': '杏林', 'Reading': 'きょうりん', 'Meaning': 'apricot grove'}, {'Word': '杏ジャム', 'Reading': 'あんずジャム', 'Meaning': 'apricot jam'}, {'Word': '杏仁', 'Reading': 'きょうにん, あんにん', 'Meaning': 'apricot seed, apricot kernel'}, {'Word': '杏茸', 'Reading': 'あんずたけ', 'Meaning': 'chanterelle mushroom (Cantharellus cibarius)'}, {'Word': '銀杏', 'Reading': 'いちょう, イチョウ, ぎんなん', 'Meaning': 'ginkgo (gingko) tree, maidenhair tree, Ginkgo biloba; nut of the ginkgo (gingko) tree'}, {'Word': '巴旦杏', 'Reading': 'はたんきょう', 'Meaning': 'plum, almond'}, {'Word': '杏子', 'Reading': 'あんず', 'Meaning': 'apricot, Prunus armenica, apricot tree'}, {'Word': '牡丹杏', 'Reading': 'ぼたんきょう', 'Meaning': 'variety of plum'}, {'Word': '大銀杏髷', 'Reading': 'おおいちょうまげ', 'Meaning': 'ginkgo-leaf top-knot worn by makuuchi and juryo division sumo wrestlers'}]
42|以|https://kanjicards.org/kanji/42.html|126|190|442|以|../img/stroke_order/42.png|もっ.て|イ|by means of, because, in view of, compared with|"[{'Word': '以来', 'Reading': 'いらい', 'Meaning': 'since, henceforth'}, {'Word': '以内', 'Reading': 'いない', 'Meaning': 'within, inside of, less than'}, {'Word': '以前', 'Reading': 'いぜん', 'Meaning': 'ago, since, before, previous'}, {'Word': '以下', 'Reading': 'いか, いげ', 'Meaning': 'not exceeding, and downward, ... and below; below (e.g. standard), under (e.g. a level); the below-mentioned, the following, the rest'}, {'Word': '以後', 'Reading': 'いご', 'Meaning': 'after this, from now on, hereafter; thereafter, since (verb) (after -te form of verb), after (time), since (then)'}, {'Word': '以上', 'Reading': 'いじょう', 'Meaning': ""not less than, ... and more, ... and upwards; beyond ... (e.g. one's means), further (e.g. nothing further to say), more than ... (e.g. cannot pay more than that); above-mentioned, foregoing; since ..., seeing that ...; this is all, that is the end, the end""}, {'Word': '以降', 'Reading': 'いこう', 'Meaning': 'on and after, as from, hereafter, thereafter, since'}, {'Word': '以外', 'Reading': 'いがい', 'Meaning': 'with the exception of, excepting'}, {'Word': '以遠', 'Reading': 'いえん', 'Meaning': 'beyond, further than'}, {'Word': '以心伝心', 'Reading': 'いしんでんしん', 'Meaning': 'telepathy, tacit understanding, communion of mind with mind, sympathy'}]"
43|伊|https://kanjicards.org/kanji/43.html|703|1250|1947|伊|../img/stroke_order/43.png|かれ|イ|Italy, that one|[{'Word': '伊勢丹', 'Reading': 'いせたん', 'Meaning': 'Isetan (department store)'}, {'Word': '伊達', 'Reading': 'だて, ダテ', 'Meaning': 'elegance, dandyism, sophistication, having style; affectation, showing off, putting on an air, appearances, just for show'}, {'Word': '伊勢神宮', 'Reading': 'いせじんぐう', 'Meaning': 'Grand Shrine at Ise'}, {'Word': '伊', 'Reading': 'い', 'Meaning': 'Italy'}, {'Word': '伊太利', 'Reading': 'いたりー, イタリア, イタリー, イタリヤ', 'Meaning': 'Italy'}, {'Word': '木乃伊', 'Reading': 'ミイラ, みいら', 'Meaning': 'mummy'}, {'Word': '伊艦', 'Reading': 'いかん', 'Meaning': 'Italian warship'}, {'Word': '伊語', 'Reading': 'いご', 'Meaning': 'Italian (language)'}, {'Word': '伊佐木', 'Reading': 'いさき', 'Meaning': 'chicken grunt (fish), threeline grunt'}, {'Word': '伊勢参り', 'Reading': 'いせまいり', 'Meaning': 'Ise pilgrimage'}]
44|位|https://kanjicards.org/kanji/44.html|276|393|488|位|../img/stroke_order/44.png|くらい, ぐらい|イ|rank, grade, throne, crown, about, some|"[{'Word': '上位', 'Reading': 'じょうい', 'Meaning': 'superior (rank not class); higher order (e.g. byte); host computer (of connected device)'}, {'Word': '単位', 'Reading': 'たんい', 'Meaning': 'unit, denomination; credit (in school)'}, {'Word': '地位', 'Reading': 'ちい', 'Meaning': '(social) position, status'}, {'Word': '首位', 'Reading': 'しゅい', 'Meaning': 'first place, head position, leading position'}, {'Word': '一位', 'Reading': 'いちい, イチイ', 'Meaning': ""first place, first rank, unit's position; Japanese yew (Taxus cuspidata)""}, {'Word': '位置', 'Reading': 'いち', 'Meaning': 'place, situation, position, location'}, {'Word': '順位', 'Reading': 'じゅんい', 'Meaning': 'order, rank, position (e.g. in a race), precedence'}, {'Word': '下位', 'Reading': 'かい', 'Meaning': 'low rank, subordinate, lower order (e.g. byte), low-end'}, {'Word': '本位', 'Reading': 'ほんい', 'Meaning': 'standard, basis, principle'}, {'Word': '優位', 'Reading': 'ゆうい', 'Meaning': 'predominance, ascendancy, superiority'}]"
45|依|https://kanjicards.org/kanji/45.html|906|867|1059|依|../img/stroke_order/45.png|よ.る|イ, エ|reliant, depend on, consequently, therefore, due to|"[{'Word': '依然', 'Reading': 'いぜん', 'Meaning': 'still, as yet, as it has been'}, {'Word': '依然として', 'Reading': 'いぜんとして', 'Meaning': 'still, as yet, as of old'}, {'Word': '依頼', 'Reading': 'いらい', 'Meaning': 'request, commission, dispatch, despatch; dependence, trust'}, {'Word': '依存', 'Reading': 'いぞん, いそん', 'Meaning': 'dependence, dependent, reliance'}, {'Word': '依拠', 'Reading': 'いきょ', 'Meaning': 'dependence'}, {'Word': '依頼者', 'Reading': 'いらいしゃ', 'Meaning': 'client'}, {'Word': '依願', 'Reading': 'いがん', 'Meaning': ""in accordance with one's request""}, {'Word': 'に依って', 'Reading': 'によって', 'Meaning': 'according to, by (means of), due to, because of'}, {'Word': 'に依る', 'Reading': 'による', 'Meaning': 'by means of, due to, because of, according to'}, {'Word': 'に依ると', 'Reading': 'によると', 'Meaning': 'according to (someone)'}]"
46|偉|https://kanjicards.org/kanji/46.html|1639|964|1269|偉|../img/stroke_order/46.png|えら.い|イ|admirable, greatness, remarkable, conceited, famous, excellent|[{'Word': '偉大', 'Reading': 'いだい', 'Meaning': 'greatness'}, {'Word': '偉業', 'Reading': 'いぎょう', 'Meaning': 'great enterprise, exploits'}, {'Word': '偉', 'Reading': 'い', 'Meaning': 'greatness'}, {'Word': '偉い', 'Reading': 'えらい', 'Meaning': 'great, excellent, admirable, remarkable, distinguished, important, celebrated, famous, eminent; awful, terrible'}, {'Word': '偉人', 'Reading': 'いじん', 'Meaning': 'great man'}, {'Word': '偉', 'Reading': 'えら', 'Meaning': 'tremendous, huge'}, {'Word': '偉いですね', 'Reading': 'えらいですね', 'Meaning': 'good!, great!'}, {'Word': '偉がる', 'Reading': 'えらがる', 'Meaning': 'to be conceited, to think highly of oneself'}, {'Word': 'ど偉い', 'Reading': 'どえらい', 'Meaning': 'immense, awesome, enormous, terrific'}, {'Word': '偉そう', 'Reading': 'えらそう', 'Meaning': 'self-important, important-looking, proud'}]
47|囲|https://kanjicards.org/kanji/47.html|771|594|568|囲|../img/stroke_order/47.png|かこ.む, かこ.う, かこ.い|イ|surround, besiege, store, paling, enclosure, encircle, preserve, keep|[{'Word': '囲む', 'Reading': 'かこむ', 'Meaning': 'to surround, to encircle'}, {'Word': '周囲', 'Reading': 'しゅうい', 'Meaning': 'surroundings, environs; circumference'}, {'Word': '範囲', 'Reading': 'はんい', 'Meaning': 'extent, scope, sphere, range, span'}, {'Word': '雰囲気', 'Reading': 'ふんいき', 'Meaning': 'atmosphere (e.g. musical), mood, ambience, ambiance'}, {'Word': '囲碁', 'Reading': 'いご', 'Meaning': 'Go (board game of capturing territory)'}, {'Word': '包囲', 'Reading': 'ほうい', 'Meaning': 'siege, encirclement, envelopment'}, {'Word': '囲み', 'Reading': 'かこみ', 'Meaning': 'enclosure, box, column, siege'}, {'Word': '囲い', 'Reading': 'かこい', 'Meaning': 'enclosure, paling, storage'}, {'Word': '広範囲', 'Reading': 'こうはんい', 'Meaning': 'extensive, vast range, wide scope'}, {'Word': '取り囲む', 'Reading': 'とりかこむ', 'Meaning': 'to surround, to crowd around'}]
48|夷|https://kanjicards.org/kanji/48.html|2324|0|2389|夷|../img/stroke_order/48.png|えびす, えみし, ころ.す, たい.らげる|イ|barbarian, savage, Ainu|[{'Word': '夷', 'Reading': 'えびす', 'Meaning': 'peoples formerly of northern Japan with distinct language and culture (i.e. the Ainu); provincial (i.e. a person who lives far from the city); brutish, unsophisticated warrior (esp. used by Kyoto samurai to refer to samurai from eastern Japan); foreigner, barbarian'}, {'Word': '夷', 'Reading': 'えびす, ゑびす, えべす, ひるこ', 'Meaning': 'Ebisu (god of fishing and commerce)'}, {'Word': '蝦夷', 'Reading': 'えぞ, えみし', 'Meaning': 'peoples formerly of northern Japan with distinct language and culture (i.e. the Ainu); Yezo (northern part of Meiji-era Japan, esp. Hokkaido, but also Sakhalin and the Kuril Islands)'}, {'Word': '攘夷', 'Reading': 'じょうい', 'Meaning': 'expulsion of the foreigners'}, {'Word': '夷国', 'Reading': 'いこく', 'Meaning': 'land of the barbarians'}, {'Word': '夷人', 'Reading': 'いじん', 'Meaning': 'barbarian, devil'}, {'Word': '夷俗', 'Reading': 'いぞく', 'Meaning': 'customs of the barbarians'}, {'Word': '夷狄', 'Reading': 'いてき', 'Meaning': 'barbarians, aliens'}, {'Word': '勤王攘夷', 'Reading': 'きんのうじょうい', 'Meaning': 'loyalty to the emperor and expulsion of the foreigners'}, {'Word': '勤皇攘夷', 'Reading': 'きんのうじょうい', 'Meaning': 'loyalty to the emperor and expulsion of the foreigners'}]
49|委|https://kanjicards.org/kanji/49.html|187|295|319|委|../img/stroke_order/49.png|ゆだ.ねる|イ|committee, entrust to, leave to, devote, discard|[{'Word': '委員', 'Reading': 'いいん', 'Meaning': 'committee member'}, {'Word': '委員会', 'Reading': 'いいんかい', 'Meaning': 'committee, commission, board, panel, committee meeting'}, {'Word': '委員長', 'Reading': 'いいんちょう', 'Meaning': 'committee chairman'}, {'Word': '公取委', 'Reading': 'こうとりい', 'Meaning': 'Fair Trade Commission'}, {'Word': '委託', 'Reading': 'いたく', 'Meaning': 'consign (goods (for sale) to a firm), entrust (person with something), commit'}, {'Word': '教育委員会', 'Reading': 'きょういくいいんかい', 'Meaning': 'Board of Education'}, {'Word': '執行委員', 'Reading': 'しっこういいん', 'Meaning': 'executive committee'}, {'Word': '公安委員会', 'Reading': 'こうあんいいんかい', 'Meaning': 'public safety commission'}, {'Word': '議院運営委員会', 'Reading': 'ぎいんうんえいいいんかい', 'Meaning': 'Committee on Rules and Administration (Diet)'}, {'Word': '委縮', 'Reading': 'いしゅく', 'Meaning': 'withering, atrophy, contraction, dwarf'}]
50|威|https://kanjicards.org/kanji/50.html|1103|1328|1321|威|../img/stroke_order/50.png|おど.す, おど.し, おど.かす|イ|intimidate, dignity, majesty, menace, threaten|"[{'Word': '脅威', 'Reading': 'きょうい', 'Meaning': 'threat, menace'}, {'Word': '権威', 'Reading': 'けんい', 'Meaning': 'authority, power, influence'}, {'Word': '威力', 'Reading': 'いりょく', 'Meaning': 'power, might, authority, influence'}, {'Word': '球威', 'Reading': 'きゅうい', 'Meaning': ""(pitcher's) stuff""}, {'Word': '威信', 'Reading': 'いしん', 'Meaning': 'dignity'}, {'Word': '威嚇', 'Reading': 'いかく', 'Meaning': 'menace, threat, intimidation; to threaten, to intimidate'}, {'Word': '威勢', 'Reading': 'いせい', 'Meaning': 'power, might, authority'}, {'Word': '猛威', 'Reading': 'もうい', 'Meaning': 'fury, power, menace'}, {'Word': '威圧', 'Reading': 'いあつ', 'Meaning': 'coercion'}, {'Word': '威厳', 'Reading': 'いげん', 'Meaning': 'dignity, majesty, solemnity, gravity'}]"
51|尉|https://kanjicards.org/kanji/51.html|2007|1889|1835|尉|../img/stroke_order/51.png|N/A|イ, ジョウ|military officer, jailer, old man, rank|"[{'Word': '大尉', 'Reading': 'たいい, だいい', 'Meaning': 'captain (Army, U.S. Marine Corps, USAF), lieutenant (Navy), flight lieutenant (RAF, RAAF, RNZAF, etc.)'}, {'Word': '中尉', 'Reading': 'ちゅうい', 'Meaning': 'first lieutenant, lieutenant junior grade'}, {'Word': '一尉', 'Reading': 'いちい', 'Meaning': 'captain (JSDF)'}, {'Word': '少尉', 'Reading': 'しょうい', 'Meaning': 'second lieutenant, sublieutenant, ensign'}, {'Word': '尉', 'Reading': 'じょう', 'Meaning': 'jailer, gaoler, old man, rank, company officer'}, {'Word': '尉官', 'Reading': 'いかん', 'Meaning': 'officer below the rank of major, company officer'}, {'Word': '三尉', 'Reading': 'さんい', 'Meaning': 'second lieutenant (JSDF)'}, {'Word': '准尉', 'Reading': 'じゅんい', 'Meaning': 'warrant officer'}, {'Word': '二尉', 'Reading': 'にい', 'Meaning': 'first lieutenant (JSDF)'}, {'Word': '空尉', 'Reading': 'くうい', 'Meaning': ""(Self Defense Force's Air Force) captain (defence), lieutenant""}]"
